Date,Danone,Carrefour,Nestlé
2020-10-01,48.124664306640625,11.878344535827637,99.0556869506836
2020-10-02,47.95049285888672,11.691999435424805,99.23556518554688
2020-10-05,48.124664306640625,11.718002319335938,98.7499008178711
2020-10-06,48.02016067504883,11.752670288085938,97.2929458618164
2020-10-07,47.549888610839844,11.648663520812988,96.86124420166016
2020-10-08,47.89823532104492,11.770004272460938,97.3648910522461
2020-10-09,48.36851119995117,12.025686264038086,97.72463989257812
2020-10-12,48.525272369384766,12.00401782989502,98.48009490966797
2020-10-13,47.89823532104492,11.978015899658203,98.57003021240234
2020-10-14,48.33367919921875,12.138359069824219,97.6526870727539
2020-10-15,48.072410583496094,12.155693054199219,96.231689453125
2020-10-16,46.417747497558594,12.181694984436035,97.0051498413086
2020-10-19,46.539669036865234,12.147026062011719,96.48351287841797
2020-10-20,45.337860107421875,12.177360534667969,96.60942077636719
2020-10-21,44.066375732421875,12.069022178649902,95.81798553466797
2020-10-22,43.83995056152344,11.830674171447754,95.62012481689453
2020-10-23,44.51923370361328,12.00401782989502,95.83597564697266
2020-10-26,44.014129638671875,12.051687240600586,96.0338363647461
2020-10-27,42.768775939941406,11.796006202697754,95.24240112304688
2020-10-28,40.82671356201172,11.783004760742188,93.0479507446289
2020-10-29,40.78316879272461,11.544657707214355,92.72418212890625
2020-10-30,41.279571533203125,11.579326629638672,92.72418212890625
2020-11-02,41.6279182434082,11.718002319335938,93.98329162597656
2020-11-03,43.0822868347168,11.609662055969238,95.74604034423828
2020-11-04,43.613525390625,11.687665939331055,97.54476165771484
2020-11-05,43.80511474609375,11.761337280273438,96.37559509277344
2020-11-06,43.23904800415039,11.622663497924805,95.78201293945312
2020-11-09,45.91263961791992,12.272699356079102,94.8466796875
2020-11-10,47.079612731933594,12.203363418579102,93.94731140136719
2020-11-11,47.549888610839844,12.42004108428955,95.6021499633789
2020-11-12,47.18411636352539,12.346369743347168,95.38629150390625
2020-11-13,47.35829544067383,12.428709030151367,95.38629150390625
2020-11-16,47.741477966308594,12.454710006713867,94.50492095947266
2020-11-17,47.41054153442383,12.74072551727295,94.900634765625
2020-11-18,47.549888610839844,12.50238037109375,94.3969955444336
2020-11-19,46.069393157958984,12.251031875610352,93.64153289794922
2020-11-20,45.721046447753906,11.978015899658203,93.24581146240234
2020-11-23,44.275386810302734,11.713667869567871,91.24922180175781
2020-11-24,44.97209167480469,11.757003784179688,91.53703308105469
2020-11-25,45.47719955444336,12.034353256225586,91.6809310913086
2020-11-26,46.03456115722656,11.809006690979004,92.07664489746094
2020-11-27,45.96488952636719,11.917346000671387,92.00469207763672
2020-11-30,46.90543746948242,11.900012969970703,90.99740600585938
2020-12-01,45.999725341796875,11.917346000671387,90.3318862915039
2020-12-02,45.459781646728516,11.783004760742188,89.95415496826172
2020-12-03,44.69341278076172,11.735336303710938,89.31560516357422
2020-12-04,44.91984176635742,11.700667381286621,89.03679656982422
2020-12-07,45.128849029541016,11.835007667541504,89.16271209716797
2020-12-08,45.459781646728516,11.861010551452637,89.38755798339844
2020-12-09,45.19852066040039,12.051687240600586,89.95415496826172
2020-12-10,45.61654281616211,12.047353744506836,89.84622192382812
2020-12-11,45.651371002197266,11.943347930908203,90.4937744140625
2020-12-14,45.68621063232422,11.917346000671387,89.66635131835938
2020-12-15,45.721046447753906,11.705001831054688,89.59441375732422
2020-12-16,47.13186264038086,11.757003784179688,90.45779418945312
2020-12-17,47.00994110107422,11.835007667541504,91.3571548461914
2020-12-18,47.0970344543457,11.752670288085938,92.00469207763672
2020-12-21,45.56428146362305,11.553325653076172,90.25993347167969
2020-12-22,46.69642639160156,11.696332931518555,91.572998046875
2020-12-23,46.85318374633789,11.830674171447754,91.0513687133789
2020-12-24,46.713844299316406,11.82200813293457,
2020-12-28,47.44538116455078,12.238030433654785,93.1558837890625
2020-12-29,47.49763488769531,12.433042526245117,94.0732192993164
2020-12-30,47.23637008666992,12.346369743347168,93.76744079589844
2020-12-31,46.81835174560547,12.160026550292969,
2021-01-04,47.37571334838867,12.558714866638184,93.94731140136719
2021-01-05,47.549888610839844,13.009408950805664,93.22782897949219
2021-01-06,47.9679069519043,13.295425415039062,91.98670959472656
2021-01-07,47.21895217895508,13.364762306213379,91.84280395507812
2021-01-08,46.17390060424805,13.20875358581543,91.15929412841797
2021-01-11,45.877803802490234,13.282423973083496,90.47577667236328
2021-01-12,45.80813217163086,13.403764724731445,90.25993347167969
2021-01-13,46.748680114746094,15.202201843261719,90.241943359375
2021-01-14,46.086814880371094,14.820845603942871,90.3318862915039
2021-01-15,46.69642639160156,14.39615535736084,90.72760009765625
2021-01-18,47.654396057128906,13.399431228637695,91.0693588256836
2021-01-19,48.92586898803711,13.000741004943848,90.47577667236328
2021-01-20,48.14208221435547,12.927070617675781,90.67363739013672
2021-01-21,47.9679069519043,13.065744400024414,90.25993347167969
2021-01-22,47.51504898071289,12.753726959228516,90.85350799560547
2021-01-25,47.6369743347168,12.849065780639648,91.55501556396484
2021-01-26,48.22917175292969,12.7103910446167,92.95801544189453
2021-01-27,48.072410583496094,12.50238037109375,93.3717269897461
2021-01-28,48.14208221435547,12.424375534057617,92.4004135131836
2021-01-29,47.8634033203125,12.125357627868652,89.97213745117188
2021-02-01,48.42076110839844,12.220698356628418,92.04066467285156
2021-02-02,47.61955642700195,12.368038177490234,92.20255279541016
2021-02-03,47.2537841796875,12.242364883422852,91.91474914550781
2021-02-04,47.11444854736328,12.281367301940918,91.7348861694336
2021-02-05,46.45258331298828,12.550048828125,90.1520004272461
2021-02-08,46.29581832885742,12.454710006713867,89.30661010742188
2021-02-09,46.55708694458008,12.619385719299316,89.2706298828125
2021-02-10,46.470001220703125,12.632387161254883,90.11603546142578
2021-02-11,47.49763488769531,12.558714866638184,90.56571197509766
2021-02-12,46.95768737792969,12.519713401794434,90.58370208740234
2021-02-15,48.10725021362305,12.762394905090332,90.7096176147461
2021-02-16,47.671810150146484,12.69739055633545,90.20597839355469
2021-02-17,48.66461181640625,12.758060455322266,90.25993347167969
2021-02-18,48.40334701538086,12.68005657196045,89.25263977050781
2021-02-19,49.48323440551758,13.044076919555664,88.32630920410156
2021-02-22,50.00575637817383,12.914069175720215,88.3353042602539
2021-02-23,50.179935455322266,12.762394905090332,86.96826171875
2021-02-24,50.476036071777344,12.623719215393066,87.01323699951172
2021-02-25,50.94630813598633,12.749393463134766,86.5185775756836
2021-02-26,49.16971969604492,12.519713401794434,85.43936157226562
2021-03-01,49.849002838134766,12.437376022338867,87.17511749267578
2021-03-02,48.873619079589844,12.337702751159668,87.9395751953125
2021-03-03,48.17691421508789,12.359371185302734,87.20210266113281
2021-03-04,48.89103698730469,12.42004108428955,88.58711242675781
2021-03-05,49.36131286621094,12.37670612335205,88.65007781982422
2021-03-08,49.69224548339844,12.402708053588867,89.3605728149414
2021-03-09,49.30905532836914,12.476378440856934,90.27791595458984
2021-03-10,50.267024993896484,12.645387649536133,90.4397964477539
2021-03-11,49.91867446899414,12.394041061401367,90.34986877441406
2021-03-12,50.61537170410156,12.654054641723633,89.9361572265625
2021-03-15,52.07844543457031,12.615053176879883,90.25993347167969
2021-03-16,52.00877380371094,12.632387161254883,90.97942352294922
2021-03-17,52.11328125,12.5067138671875,91.17727661132812
2021-03-18,51.27724075317383,12.775394439697266,91.39312744140625
2021-03-19,51.399166107177734,12.797062873840332,92.45437622070312
2021-03-22,51.38174819946289,12.654054641723633,92.43639373779297
2021-03-23,51.590763092041016,12.784062385559082,93.9653091430664
2021-03-24,50.77212905883789,13.078746795654297,93.58757019042969
2021-03-25,50.928890228271484,13.239087104797363,93.98329162597656
2021-03-26,51.03339385986328,13.239087104797363,93.65951538085938
2021-03-29,51.46883010864258,13.295425415039062,94.63082885742188
2021-03-30,51.20756912231445,13.299758911132812,95.27836608886719
2021-03-31,50.94630813598633,13.386429786682129,94.7387466430664
2021-04-01,50.70246124267578,13.21742057800293,94.900634765625
2021-04-06,51.13790512084961,13.165417671203613,95.58415222167969
2021-04-07,51.93910598754883,13.260756492614746,96.231689453125
2021-04-08,52.33100509643555,13.13508129119873,97.3648910522461
2021-04-09,51.89556121826172,12.896735191345215,97.85054016113281
2021-04-12,51.84331130981445,12.970407485961914,97.40086364746094
2021-04-13,51.7039680480957,12.914069175720215,96.93319702148438
2021-04-14,51.21628189086914,12.961738586425781,96.51948547363281
2021-04-15,51.53850173950195,12.996407508850098,97.02313232421875
2021-04-16,51.87814712524414,13.122081756591797,97.76060485839844
2021-04-19,52.54872131347656,13.321425437927246,98.24964904785156
2021-04-20,51.59946823120117,13.08307933807373,97.76983642578125
2021-04-21,51.19015121459961,13.74178409576416,98.67408752441406
2021-04-22,51.973941802978516,13.711447715759277,101.51602172851562
2021-04-23,51.242401123046875,13.659446716308594,101.16539764404297
2021-04-26,50.650211334228516,13.694114685058594,100.15042114257812
2021-04-27,50.42378234863281,13.837122917175293,99.76287841796875
2021-04-28,50.7111701965332,13.828455924987793,100.0027847290039
2021-04-29,51.49496078491211,13.863123893737793,100.72249603271484
2021-04-30,51.05951690673828,13.958462715148926,100.46414184570312
2021-05-03,51.77363967895508,14.019132614135742,100.75939178466797
2021-05-04,51.399166107177734,13.90212631225586,99.61524963378906
2021-05-05,51.477542877197266,14.088469505310059,100.3165054321289
2021-05-06,51.37303924560547,14.348484992980957,100.48258972167969
2021-05-07,51.521080017089844,14.318148612976074,100.68559265136719
2021-05-10,51.84523391723633,14.569497108459473,100.57485961914062
2021-05-11,50.40458679199219,14.352818489074707,99.87361145019531
2021-05-12,51.10689926147461,14.634500503540039,100.0396957397461
2021-05-13,51.953277587890625,14.682170867919922,
2021-05-14,51.81822204589844,14.777508735656738,100.42723083496094
2021-05-17,52.484519958496094,14.981186866760254,101.14694213867188
2021-05-18,52.2684211730957,15.024523735046387,100.96239471435547
2021-05-19,52.52053451538086,15.024523735046387,100.88858032226562
2021-05-20,53.92516326904297,15.00285530090332,101.903564453125
2021-05-21,54.50142288208008,14.851180076599121,101.99583435058594
2021-05-24,54.49241638183594,14.911849975585938,
2021-05-25,54.330345153808594,14.755841255187988,102.99235534667969
2021-05-26,53.339900970458984,14.59976577758789,103.13997650146484
2021-05-27,52.44850158691406,14.800434112548828,102.05118560791016
2021-05-28,52.63758850097656,14.89408016204834,102.53099822998047
2021-05-31,52.49352264404297,14.91191577911377,102.1434555053711
2021-06-01,52.42149353027344,15.050154685974121,102.21727752685547
2021-06-02,52.54754638671875,15.045696258544922,102.90007781982422
2021-06-03,52.64659118652344,15.393523216247559,103.17688751220703
2021-06-04,52.99775314331055,15.451494216918945,104.17340850830078
2021-06-07,53.006752014160156,15.496087074279785,104.09959411621094
2021-06-08,53.420936584472656,15.531761169433594,104.634765625
2021-06-09,52.952728271484375,15.295415878295898,105.11457061767578
2021-06-10,53.1688232421875,15.32663345336914,104.948486328125
2021-06-11,53.45695114135742,15.273120880126953,105.02230072021484
2021-06-14,53.55599594116211,15.335551261901855,105.02230072021484
2021-06-15,53.393924713134766,15.250823974609375,105.74201202392578
2021-06-16,53.42994689941406,15.050154685974121,105.88964080810547
2021-06-17,53.29487991333008,15.166097640991211,106.53553771972656
2021-06-18,52.72762680053711,15.032317161560059,106.57244873046875
2021-06-21,51.55710220336914,15.219609260559082,107.21834564208984
2021-06-22,51.322998046875,15.224069595336914,107.25524139404297
2021-06-23,51.322998046875,15.117045402526855,106.72007751464844
2021-06-24,51.39503479003906,15.228528022766113,107.03379821777344
2021-06-25,52.106346130371094,15.125962257385254,106.9415283203125
2021-06-28,53.24985885620117,14.916377067565918,107.14452362060547
2021-06-29,53.519981384277344,14.72016716003418,107.31061553955078
2021-06-30,53.45695114135742,14.79151439666748,106.3140869140625
2021-07-01,54.29432678222656,14.943132400512695,106.62779998779297
2021-07-02,54.21329116821289,15.063532829284668,106.68316650390625
2021-07-05,54.024208068847656,15.192852020263672,106.24027252197266
2021-07-06,54.393375396728516,15.228528022766113,106.1849136352539
2021-07-07,54.47441101074219,15.250823974609375,107.49515533447266
2021-07-08,53.375919342041016,14.52841854095459,106.53553771972656
2021-07-09,53.537986755371094,14.581928253173828,106.2956314086914
2021-07-12,53.736080169677734,14.519498825073242,106.8492660522461
2021-07-13,53.7720947265625,14.537335395812988,106.9230728149414
2021-07-14,53.727073669433594,14.452609062194824,106.53553771972656
2021-07-15,52.979740142822266,14.399096488952637,105.94499969482422
2021-07-16,53.27687454223633,14.4838228225708,106.79389953613281
2021-07-19,52.63758850097656,14.073567390441895,106.6093521118164
2021-07-20,52.6826057434082,13.9799222946167,107.34751892089844
2021-07-21,53.09679412841797,14.011137008666992,107.07070922851562
2021-07-22,51.98029327392578,14.060190200805664,105.3729248046875
2021-07-23,52.39447784423828,14.220725059509277,106.68316650390625
2021-07-26,52.24140930175781,14.1984281539917,105.48365020751953
2021-07-27,51.50307846069336,14.15383529663086,105.6681900024414
2021-07-28,51.47606658935547,14.113700866699219,105.29911041259766
2021-07-29,54.798553466796875,14.519498825073242,104.91156768798828
2021-07-30,55.8790397644043,13.966545104980469,105.92655181884766
2021-08-02,56.97753143310547,14.327749252319336,105.9819107055664
2021-08-03,57.29267501831055,14.573010444641113,105.28065490722656
2021-08-04,56.52732849121094,14.506119728088379,104.78238677978516
2021-08-05,56.72542190551758,14.51503849029541,104.3025894165039
2021-08-06,56.45529556274414,14.608683586120605,104.15496063232422
2021-08-09,56.45529556274414,14.684493064880371,104.9300308227539
2021-08-10,56.995540618896484,14.77367877960205,105.0407485961914
2021-08-11,57.33769226074219,15.139342308044434,105.09610748291016
2021-08-12,57.62582015991211,15.11258602142334,104.81929779052734
2021-08-13,58.05801773071289,15.15717887878418,105.68665313720703
2021-08-16,58.52622604370117,15.317712783813477,105.77891540527344
2021-08-17,58.40017318725586,15.37122631072998,107.365966796875
2021-08-18,57.598812103271484,15.224069595336914,107.16297912597656
2021-08-19,57.463748931884766,15.286498069763184,107.19988250732422
2021-08-20,57.26565933227539,15.420278549194336,107.42132568359375
2021-08-23,57.175621032714844,15.420278549194336,107.2367935180664
2021-08-24,56.81545639038086,15.219609260559082,106.99687957763672
2021-08-25,56.140159606933594,15.045696258544922,106.14800262451172
2021-08-26,55.95106887817383,15.027859687805176,106.62779998779297
2021-08-27,55.969078063964844,15.0724515914917,107.365966796875
2021-08-30,55.798004150390625,15.08137035369873,107.93804931640625
2021-08-31,55.70796585083008,15.027859687805176,106.79389953613281
2021-09-01,55.6539421081543,14.202887535095215,106.9230728149414
2021-09-02,55.02365493774414,14.167213439941406,106.59089660644531
2021-09-03,55.383811950683594,13.850602149963379,106.3140869140625
2021-09-06,55.608917236328125,14.109241485595703,106.81234741210938
2021-09-07,54.22229766845703,13.94424819946289,106.70162963867188
2021-09-08,53.66404724121094,14.024516105651855,105.94499969482422
2021-09-09,54.123252868652344,13.846142768859863,105.94499969482422
2021-09-10,53.59201431274414,13.600881576538086,106.07418060302734
2021-09-13,53.87114334106445,13.533992767333984,106.16645050048828
2021-09-14,54.1142463684082,13.413590431213379,105.7051010131836
2021-09-15,53.50197219848633,13.49831771850586,104.80085754394531
2021-09-16,53.628028869628906,13.266433715820312,105.40983581542969
2021-09-17,53.41193389892578,13.11927604675293,105.53901672363281
2021-09-20,53.04276657104492,13.065764427185059,104.98538970947266
2021-09-21,53.601016998291016,13.186165809631348,105.77891540527344
2021-09-22,53.90715408325195,13.471561431884766,105.90809631347656
2021-09-23,53.75408935546875,13.698986053466797,106.1295394897461
2021-09-24,53.49296951293945,13.85952091217041,104.67167663574219
2021-09-27,53.375919342041016,13.872899055480957,102.88162231445312
2021-09-28,52.817665100097656,14.25193977355957,101.46066284179688
2021-09-29,53.44795227050781,14.247481346130371,103.76741790771484
2021-09-30,53.1688232421875,13.863981246948242,103.98886108398438
2021-10-01,52.322444915771484,13.694525718688965,103.0846176147461
2021-10-04,52.30443572998047,13.91749095916748,103.34297180175781
2021-10-05,52.007301330566406,14.118160247802734,103.49060821533203
2021-10-06,51.8092155456543,14.25193977355957,103.49060821533203
2021-10-07,52.1513671875,14.211806297302246,104.09959411621094
2021-10-08,51.22395324707031,14.29653263092041,103.76741790771484
2021-10-11,50.98984909057617,13.881816864013672,103.45370483398438
2021-10-12,50.881797790527344,13.698986053466797,103.89659881591797
2021-10-13,51.530094146728516,13.583043098449707,104.56094360351562
2021-10-14,52.33144760131836,13.68114948272705,105.57592010498047
2021-10-15,51.8092155456543,13.81938648223877,105.94499969482422
2021-10-18,51.62013626098633,13.583043098449707,106.11109924316406
2021-10-19,50.07143783569336,13.37791633605957,104.22876739501953
2021-10-20,50.953834533691406,13.395753860473633,106.99687957763672
2021-10-21,50.62068176269531,13.623176574707031,107.84577178955078
2021-10-22,50.53964614868164,13.6097993850708,108.0118637084961
2021-10-25,50.60267639160156,13.690067291259766,107.77196502685547
2021-10-26,50.62068176269531,13.81938648223877,108.38094329833984
2021-10-27,50.296539306640625,13.84168529510498,108.87921142578125
2021-10-28,50.45861053466797,13.850602149963379,110.65080261230469
2021-10-29,50.737735748291016,13.962084770202637,111.48123168945312
2021-11-01,51.277976989746094,14.042352676391602,111.09370422363281
2021-11-02,51.530094146728516,13.828306198120117,111.27823638916016
2021-11-03,51.5841178894043,13.832765579223633,112.95755767822266
2021-11-04,51.55710220336914,13.698986053466797,113.80644989013672
2021-11-05,51.63813781738281,13.761417388916016,113.65882110595703
2021-11-08,51.00785827636719,13.694525718688965,112.75456237792969
2021-11-09,51.55710220336914,14.086945533752441,113.4558334350586
2021-11-10,52.169376373291016,14.581928253173828,113.91717529296875
2021-11-11,52.06132888793945,14.630982398986816,113.80644989013672
2021-11-12,51.87224578857422,14.376800537109375,114.10172271728516
2021-11-15,51.899253845214844,14.492742538452148,113.58500671386719
2021-11-16,50.96283721923828,14.202887535095215,114.02790069580078
2021-11-17,51.097900390625,14.309910774230957,113.91717529296875
2021-11-18,50.98984909057617,14.095864295959473,113.62191009521484
2021-11-19,50.59366989135742,14.15383529663086,113.27128601074219
2021-11-22,50.719730377197266,14.332207679748535,113.14210510253906
2021-11-23,51.124908447265625,14.305452346801758,112.60694122314453
2021-11-24,50.575660705566406,14.082486152648926,112.12712860107422
2021-11-25,50.50362777709961,13.98884105682373,112.60694122314453
2021-11-26,48.918922424316406,13.80155086517334,111.18597412109375
2021-11-29,48.918922424316406,13.529532432556152,110.81689453125
2021-11-30,46.81197738647461,13.039009094238281,108.87921142578125
2021-12-01,47.1361198425293,13.199543952941895,109.02684020996094
2021-12-02,48.00050735473633,13.06130599975586,108.6946792602539
2021-12-03,47.622337341308594,13.056846618652344,109.63581848144531
2021-12-06,47.80241775512695,13.565206527709961,112.34858703613281
2021-12-07,47.59532928466797,13.49831771850586,112.45930480957031
2021-12-08,47.74839782714844,13.319944381713867,114.23089599609375
2021-12-09,47.72138595581055,13.507235527038574,114.7845230102539
2021-12-10,47.73939514160156,13.895195007324219,115.28278350830078
2021-12-13,47.460269927978516,14.23856258392334,114.95060729980469
2021-12-14,47.865447998046875,14.327749252319336,114.43388366699219
